Field Label,SQL_Column_Name
How much pain in your ELBOW do you have when doing a task with repeated elbow movements?,how_much_pain_in_your_elbow_do_you_have_when_doing_a_task_wit_4
How often do you have pain in your elbow?,how_often_do_you_have_pain_in_your_elbow__4
Rate the OVERALL pain in your elbow ,rate_the_overall_pain_in_your_elbow_4
Can you comb hair?,can_you_comb_hair__4
PREE7 to MEPI,pree7_to_mepi_4
Can you eat with a fork or spoon?,can_you_eat_with_a_fork_or_spoon__4
PREE8 to MEPI,pree8_to_mepi_4
Can you pull a heavy object?,can_you_pull_a_heavy_object__4
Can you rise from a chair pushing with arm?,can_you_rise_from_a_chair_pushing_with_arm__4
Can you carry a 4kg object with your arm at your side?,can_you_carry_a_4kg_object_with_your_arm_at_your_side__4
Can you throw a ball?,can_you_throw_a_ball__4
Can you use a telephone?,can_you_use_a_telephone__4
Can you do up buttons on a shirt?,can_you_do_up_buttons_on_a_shirt__4
PREE14 to MEPI,pree14_to_mepi_4
Can you wash your opposite armpit?,can_you_wash_your_opposite_armpit__4
Can you tie your shoelaces?,can_you_tie_your_shoelaces__4
PREE16 to MEPI,pree16_to_mepi_4
Can you turn a doorknob and open a door?,can_you_turn_a_doorknob_and_open_a_door__4
"Can you do personal care activities (washing, dressing)?",can_you_do_personal_care_activities_washing_dressing__4
PREE18 to MEPI,pree18_to_mepi_4
"Can you you do household chores (cleaning, maintenance)?",can_you_you_do_household_chores_cleaning_maintenance__4
How much difficulty do you have with work?,how_much_difficulty_do_you_have_with_work__4
How much difficulty do you have with recreational activities?,how_much_difficulty_do_you_have_with_recreational_activities__4
Describe your current work,describe_your_current_work_4
Describe your current sports/activities,describe_your_current_sports_activities_4
Give the range of motion of FLEXION-EXTENSION (bending and straightening) of your affected/operated elbow a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_flexion_extension_bending_and_str_4
Elbow FlexEx to MEPI Step1,elbow_flexex_to_mepi_step1_8
Elbow FlexEx to MEPI Step1,elbow_flexex_to_mepi_step1_9
Give the range of motion of PRONATION-SUPINATION (turning your palm upwards and downwards with your elbow bent to 90 degree and held at your side) of your affected/operated elbow a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_pronation_supination_turning_your_4
Give the overall strength of your affected/operated elbow a mark out of 100 (100 being normal),give_the_overall_strength_of_your_affected_operated_elbow_a_m_4
Give the overall stability of your affected/operated elbow a mark out of 100 (100 being normal),give_the_overall_stability_of_your_affected_operated_elbow_a__4
Stability SANE to MEPI,stability_sane_to_mepi_4
PREE (Total),pree_total__4
MEPI (Total),mepi_total__4
Give your affected/operated elbow an overall mark out of 100 (100 being normal),give_your_affected_operated_elbow_an_overall_mark_out_of_100__4
Elbow Flexion,elbow_flexion_4
Elbow Extension,elbow_extension_4
Pronation,pronation_4
Supination,supination_4
Today's Date,today_s_date_13
Surname,surname_13
First Name,first_name_15
Date of Birth,date_of_birth_15
Email,email_13
Mobile Number,mobile_number_13
Main Sport,main_sport_13
Main Sport Grade,main_sport_grade_13
How much pain in your ELBOW do you have when it is at its worst?,how_much_pain_in_your_elbow_do_you_have_when_it_is_at_its_wor_5
How much pain in your ELBOW do you have at rest?,how_much_pain_in_your_elbow_do_you_have_at_rest__5
How much pain in your ELBOW do you have lifting a heavy object?,how_much_pain_in_your_elbow_do_you_have_lifting_a_heavy_objec_5
How much pain in your ELBOW do you have when doing a task with repeated elbow movements?,how_much_pain_in_your_elbow_do_you_have_when_doing_a_task_wit_5
How often do you have pain in your elbow?,how_often_do_you_have_pain_in_your_elbow__5
Rate the OVERALL pain in your elbow ,rate_the_overall_pain_in_your_elbow_5
Can you comb hair?,can_you_comb_hair__5
PREE7 to MEPI,pree7_to_mepi_5
Can you eat with a fork or spoon?,can_you_eat_with_a_fork_or_spoon__5
PREE8 to MEPI,pree8_to_mepi_5
Can you pull a heavy object?,can_you_pull_a_heavy_object__5
Can you rise from a chair pushing with arm?,can_you_rise_from_a_chair_pushing_with_arm__5
Can you carry a 4kg object with your arm at your side?,can_you_carry_a_4kg_object_with_your_arm_at_your_side__5
Can you throw a ball?,can_you_throw_a_ball__5
Can you use a telephone?,can_you_use_a_telephone__5
Can you do up buttons on a shirt?,can_you_do_up_buttons_on_a_shirt__5
PREE14 to MEPI,pree14_to_mepi_5
Can you wash your opposite armpit?,can_you_wash_your_opposite_armpit__5
Can you tie your shoelaces?,can_you_tie_your_shoelaces__5
PREE16 to MEPI,pree16_to_mepi_5
Can you turn a doorknob and open a door?,can_you_turn_a_doorknob_and_open_a_door__5
"Can you do personal care activities (washing, dressing)?",can_you_do_personal_care_activities_washing_dressing__5
PREE18 to MEPI,pree18_to_mepi_5
"Can you you do household chores (cleaning, maintenance)?",can_you_you_do_household_chores_cleaning_maintenance__5
How much difficulty do you have with work?,how_much_difficulty_do_you_have_with_work__5
How much difficulty do you have with recreational activities?,how_much_difficulty_do_you_have_with_recreational_activities__5
Describe your current work,describe_your_current_work_5
Describe your current sports/activities,describe_your_current_sports_activities_5
Give the range of motion of FLEXION-EXTENSION (bending and straightening) of your affected/operated elbow a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_flexion_extension_bending_and_str_5
Elbow FlexEx to MEPI Step1,elbow_flexex_to_mepi_step1_10
Elbow FlexEx to MEPI Step1,elbow_flexex_to_mepi_step1_11
Give the range of motion of PRONATION-SUPINATION (turning your palm upwards and downwards with your elbow bent to 90 degree and held at your side) of your affected/operated elbow a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_pronation_supination_turning_your_5
Give the overall strength of your affected/operated elbow a mark out of 100 (100 being normal),give_the_overall_strength_of_your_affected_operated_elbow_a_m_5
Give the overall stability of your affected/operated elbow a mark out of 100 (100 being normal),give_the_overall_stability_of_your_affected_operated_elbow_a__5
Stability SANE to MEPI,stability_sane_to_mepi_5
PREE (Total),pree_total__5
MEPI (Total),mepi_total__5
Give your affected/operated elbow an overall mark out of 100 (100 being normal),give_your_affected_operated_elbow_an_overall_mark_out_of_100__5
Elbow Flexion,elbow_flexion_5
Elbow Extension,elbow_extension_5
Pronation,pronation_5
Supination,supination_5
Today's Date,today_s_date_14
Surname,surname_14
First Name,first_name_16
Date of Birth,date_of_birth_16
Email,email_14
Mobile Number,mobile_number_14
Main Sport,main_sport_14
Main Sport Grade,main_sport_grade_14
How much pain in your ELBOW do you have when it is at its worst?,how_much_pain_in_your_elbow_do_you_have_when_it_is_at_its_wor_6
How much pain in your ELBOW do you have at rest?,how_much_pain_in_your_elbow_do_you_have_at_rest__6
How much pain in your ELBOW do you have lifting a heavy object?,how_much_pain_in_your_elbow_do_you_have_lifting_a_heavy_objec_6
How much pain in your ELBOW do you have when doing a task with repeated elbow movements?,how_much_pain_in_your_elbow_do_you_have_when_doing_a_task_wit_6
How often do you have pain in your elbow?,how_often_do_you_have_pain_in_your_elbow__6
Rate the OVERALL pain in your elbow ,rate_the_overall_pain_in_your_elbow_6
Can you comb hair?,can_you_comb_hair__6
PREE7 to MEPI,pree7_to_mepi_6
Can you eat with a fork or spoon?,can_you_eat_with_a_fork_or_spoon__6
PREE8 to MEPI,pree8_to_mepi_6
Can you pull a heavy object?,can_you_pull_a_heavy_object__6
Can you rise from a chair pushing with arm?,can_you_rise_from_a_chair_pushing_with_arm__6
Can you carry a 4kg object with your arm at your side?,can_you_carry_a_4kg_object_with_your_arm_at_your_side__6
Can you throw a ball?,can_you_throw_a_ball__6
Can you use a telephone?,can_you_use_a_telephone__6
Can you do up buttons on a shirt?,can_you_do_up_buttons_on_a_shirt__6
PREE14 to MEPI,pree14_to_mepi_6
Can you wash your opposite armpit?,can_you_wash_your_opposite_armpit__6
Can you tie your shoelaces?,can_you_tie_your_shoelaces__6
PREE16 to MEPI,pree16_to_mepi_6
Can you turn a doorknob and open a door?,can_you_turn_a_doorknob_and_open_a_door__6
"Can you do personal care activities (washing, dressing)?",can_you_do_personal_care_activities_washing_dressing__6
PREE18 to MEPI,pree18_to_mepi_6
"Can you you do household chores (cleaning, maintenance)?",can_you_you_do_household_chores_cleaning_maintenance__6
How much difficulty do you have with work?,how_much_difficulty_do_you_have_with_work__6
How much difficulty do you have with recreational activities?,how_much_difficulty_do_you_have_with_recreational_activities__6
Describe your current work,describe_your_current_work_6
Describe your current sports/activities,describe_your_current_sports_activities_6
Give the range of motion of FLEXION-EXTENSION (bending and straightening) of your affected/operated elbow a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_flexion_extension_bending_and_str_6
Elbow FlexEx to MEPI Step1,elbow_flexex_to_mepi_step1_12
Elbow FlexEx to MEPI Step1,elbow_flexex_to_mepi_step1_13
Give the range of motion of PRONATION-SUPINATION (turning your palm upwards and downwards with your elbow bent to 90 degree and held at your side) of your affected/operated elbow a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_pronation_supination_turning_your_6
Give the overall strength of your affected/operated elbow a mark out of 100 (100 being normal),give_the_overall_strength_of_your_affected_operated_elbow_a_m_6
Give the overall stability of your affected/operated elbow a mark out of 100 (100 being normal),give_the_overall_stability_of_your_affected_operated_elbow_a__6
Stability SANE to MEPI,stability_sane_to_mepi_6
PREE (Total),pree_total__6
MEPI (Total),mepi_total__6
Give your affected/operated elbow an overall mark out of 100 (100 being normal),give_your_affected_operated_elbow_an_overall_mark_out_of_100__6
Elbow Flexion,elbow_flexion_6
Elbow Extension,elbow_extension_6
Pronation,pronation_6
Supination,supination_6
Today's Date,today_s_date_15
Surname,surname_15
First Name,first_name_17
Date of Birth,date_of_birth_17
Email,email_15
Mobile Number,mobile_number_15
Main Sport,main_sport_15
Main Sport Grade,main_sport_grade_15
How much pain in your ELBOW do you have when it is at its worst?,how_much_pain_in_your_elbow_do_you_have_when_it_is_at_its_wor_7
How much pain in your ELBOW do you have at rest?,how_much_pain_in_your_elbow_do_you_have_at_rest__7
How much pain in your ELBOW do you have lifting a heavy object?,how_much_pain_in_your_elbow_do_you_have_lifting_a_heavy_objec_7
How much pain in your ELBOW do you have when doing a task with repeated elbow movements?,how_much_pain_in_your_elbow_do_you_have_when_doing_a_task_wit_7
How often do you have pain in your elbow?,how_often_do_you_have_pain_in_your_elbow__7
Rate the OVERALL pain in your elbow ,rate_the_overall_pain_in_your_elbow_7
Can you comb hair?,can_you_comb_hair__7
PREE7 to MEPI,pree7_to_mepi_7
Can you eat with a fork or spoon?,can_you_eat_with_a_fork_or_spoon__7
PREE8 to MEPI,pree8_to_mepi_7
Can you pull a heavy object?,can_you_pull_a_heavy_object__7
Can you rise from a chair pushing with arm?,can_you_rise_from_a_chair_pushing_with_arm__7
Can you carry a 4kg object with your arm at your side?,can_you_carry_a_4kg_object_with_your_arm_at_your_side__7
Can you throw a ball?,can_you_throw_a_ball__7
Can you use a telephone?,can_you_use_a_telephone__7
Can you do up buttons on a shirt?,can_you_do_up_buttons_on_a_shirt__7
PREE14 to MEPI,pree14_to_mepi_7
Can you wash your opposite armpit?,can_you_wash_your_opposite_armpit__7
Can you tie your shoelaces?,can_you_tie_your_shoelaces__7
PREE16 to MEPI,pree16_to_mepi_7
Can you turn a doorknob and open a door?,can_you_turn_a_doorknob_and_open_a_door__7
"Can you do personal care activities (washing, dressing)?",can_you_do_personal_care_activities_washing_dressing__7
PREE18 to MEPI,pree18_to_mepi_7
"Can you you do household chores (cleaning, maintenance)?",can_you_you_do_household_chores_cleaning_maintenance__7
How much difficulty do you have with work?,how_much_difficulty_do_you_have_with_work__7
How much difficulty do you have with recreational activities?,how_much_difficulty_do_you_have_with_recreational_activities__7
Describe your current work,describe_your_current_work_7
Describe your current sports/activities,describe_your_current_sports_activities_7
Give the range of motion of FLEXION-EXTENSION (bending and straightening) of your affected/operated elbow a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_flexion_extension_bending_and_str_7
Elbow FlexEx to MEPI Step1,elbow_flexex_to_mepi_step1_14
Elbow FlexEx to MEPI Step1,elbow_flexex_to_mepi_step1_15
Give the range of motion of PRONATION-SUPINATION (turning your palm upwards and downwards with your elbow bent to 90 degree and held at your side) of your affected/operated elbow a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_pronation_supination_turning_your_7
Give the overall strength of your affected/operated elbow a mark out of 100 (100 being normal),give_the_overall_strength_of_your_affected_operated_elbow_a_m_7
